Order Date,Order Date,Customer ID,Segment,City,State,State_code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
09-01-2012,Standard Class,CC-12685,Consumer,Henderson,Kentucky,KY,South,Office Supplies,Art,42.76,2,0,11.1176
09-01-2012,Standard Class,CC-12685,Consumer,Henderson,Kentucky,KY,South,Office Supplies,Paper,51.55,5,0,24.2285
09-02-2012,Second Class,JF-15565,Consumer,Decatur,Illinois,IL,Central,Technology,Accessories,479.952,6,0.2,89.991
20-08-2013,First Class,RP-19390,Consumer,New York City,New York,NY,East,Office Supplies,Binders,146.688,6,0.2,55.008
20-08-2013,First Class,RP-19390,Consumer,New York City,New York,NY,East,Office Supplies,Binders,276.784,2,0.2,89.9548
20-08-2013,First Class,RP-19390,Consumer,New York City,New York,NY,East,Office Supplies,Binders,25.32,5,0.2,9.1785
07-11-2014,Standard Class,CD-11980,Consumer,New York City,New York,NY,East,Office Supplies,Paper,318.96,9,0,149.9112
26-12-2012,Second Class,DF-13135,Consumer,New York City,New York,NY,East,Office Supplies,Paper,212.64,6,0,99.9408
23-11-2011,Standard Class,SM-20005,Consumer,Scottsdale,Arizona,AZ,West,Office Supplies,Envelopes,23.472,3,0.2,8.802
02-08-2013,Second Class,SG-20890,Corporate,Amarillo,Texas,TX,Central,Office Supplies,Paper,19.648,2,0.2,6.6312
21-09-2011,First Class,LH-16750,Consumer,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,6.57,3,0.7,-5.037
05-09-2014,Standard Class,EJ-14155,Consumer,Santa Ana,California,CA,West,Office Supplies,Storage,421.1,2,0,105.275
20-06-2014,Second Class,KH-16330,Corporate,Newark,Ohio,OH,East,Furniture,Chairs,760.116,6,0.3,-43.4352
20-06-2014,Second Class,KH-16330,Corporate,Newark,Ohio,OH,East,Furniture,Furnishings,38.784,3,0.2,7.272
20-06-2014,Second Class,KH-16330,Corporate,Newark,Ohio,OH,East,Technology,Accessories,122.328,9,0.2,1.5291
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Technology,Phones,25.98,2,0,0.7794
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Art,3.28,2,0,1.476
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Storage,459.88,4,0,13.7964
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Supplies,7.76,2,0,2.2504
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Art,71.96,2,0,17.99
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Supplies,54.9,5,0,15.372
20-04-2013,Standard Class,KM-16720,Consumer,New York City,New York,NY,East,Office Supplies,Binders,9.28,2,0.2,3.248
06-05-2013,First Class,LW-16990,Corporate,Henderson,Nevada,NV,West,Furniture,Tables,1685.88,6,0,320.3172
06-05-2013,First Class,LW-16990,Corporate,Henderson,Nevada,NV,West,Office Supplies,Binders,5.728,2,0.2,2.0048
18-10-2011,Second Class,IG-15085,Consumer,Seattle,Washington,WA,West,Office Supplies,Paper,61.96,2,0,27.882
18-10-2011,Second Class,IG-15085,Consumer,Seattle,Washington,WA,West,Office Supplies,Binders,1.344,1,0.2,0.4704
14-02-2014,Standard Class,JP-15460,Corporate,New York City,New York,NY,East,Office Supplies,Paper,17.94,3,0,8.7906
18-11-2014,Standard Class,GG-14650,Corporate,Seattle,Washington,WA,West,Office Supplies,Binders,13.904,2,0.2,4.5188
21-01-2011,Standard Class,MM-18280,Corporate,Smyrna,Tennessee,TN,South,Office Supplies,Binders,67.194,1,0.7,-51.5154
02-12-2014,Standard Class,SO-20335,Consumer,Seattle,Washington,WA,West,Office Supplies,Paper,41.86,7,0,18.837
02-12-2014,Standard Class,SO-20335,Consumer,Seattle,Washington,WA,West,Furniture,Bookcases,141.96,2,0,41.1684
09-08-2012,Standard Class,MF-18250,Corporate,New York City,New York,NY,East,Furniture,Furnishings,10.02,3,0,4.4088
09-08-2012,Standard Class,MF-18250,Corporate,New York City,New York,NY,East,Office Supplies,Paper,144.12,3,0,69.1776
28-09-2013,Second Class,JG-15160,Consumer,Atlanta,Georgia,GA,South,Office Supplies,Paper,17.94,3,0,8.7906
28-09-2013,Second Class,JG-15160,Consumer,Atlanta,Georgia,GA,South,Office Supplies,Art,13.89,3,0,4.5837
15-11-2013,Standard Class,JM-16195,Consumer,Newark,Delaware,DE,East,Office Supplies,Paper,16.45,5,0,7.567
15-11-2013,Standard Class,JM-16195,Consumer,Newark,Delaware,DE,East,Furniture,Furnishings,19.92,4,0,6.5736
17-04-2013,Standard Class,PK-19075,Consumer,Nashville,Tennessee,TN,South,Technology,Accessories,35.168,4,0.2,8.3524
17-04-2013,Standard Class,PK-19075,Consumer,Nashville,Tennessee,TN,South,Office Supplies,Paper,123.088,7,0.2,40.0036
27-11-2014,Standard Class,TT-21460,Home Office,Richmond,Indiana,IN,Central,Furniture,Tables,257.94,3,0,67.0644
27-11-2014,Standard Class,TT-21460,Home Office,Richmond,Indiana,IN,Central,Technology,Phones,1879.96,4,0,545.1884
27-11-2014,Standard Class,TT-21460,Home Office,Richmond,Indiana,IN,Central,Furniture,Furnishings,27.46,2,0,9.8856
27-11-2014,Standard Class,TT-21460,Home Office,Richmond,Indiana,IN,Central,Technology,Phones,89.98,2,0,43.1904
27-11-2014,Standard Class,TT-21460,Home Office,Richmond,Indiana,IN,Central,Furniture,Chairs,828.6,3,0,240.294
20-11-2012,Standard Class,SS-20875,Consumer,Miami,Florida,FL,South,Office Supplies,Binders,7.23,5,0.7,-5.784
20-11-2012,Standard Class,SS-20875,Consumer,Miami,Florida,FL,South,Office Supplies,Storage,17.44,2,0.2,1.308
20-11-2012,Standard Class,SS-20875,Consumer,Miami,Florida,FL,South,Office Supplies,Binders,62.88,4,0.7,-50.304
20-11-2012,Standard Class,SS-20875,Consumer,Miami,Florida,FL,South,Furniture,Bookcases,290.352,3,0.2,-36.294
08-09-2014,Same Day,TG-21640,Consumer,Saint Charles,Missouri,MO,Central,Technology,Accessories,113.52,4,0,46.5432
08-09-2014,Same Day,TG-21640,Consumer,Saint Charles,Missouri,MO,Central,Furniture,Furnishings,135.3,5,0,37.884
24-11-2011,Standard Class,HP-14815,Home Office,Virginia Beach,Virginia,VA,South,Furniture,Furnishings,111.15,5,0,48.906
12-03-2014,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,PA,East,Technology,Phones,776.85,5,0.4,-181.265
12-03-2014,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,12.294,1,0.7,-8.6058
12-03-2014,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,PA,East,Furniture,Tables,154.764,3,0.4,-46.4292
12-03-2014,Standard Class,MH-17290,Home Office,Philadelphia,Pennsylvania,PA,East,Office Supplies,Storage,43.28,1,0.2,3.246
13-06-2013,Standard Class,CB-12415,Consumer,Long Beach,New York,NY,East,Office Supplies,Paper,92.94,3,0,41.823
13-06-2013,Standard Class,CB-12415,Consumer,Long Beach,New York,NY,East,Office Supplies,Appliances,52.56,3,0,18.396
26-06-2012,Standard Class,VD-21670,Consumer,Houston,Texas,TX,Central,Technology,Phones,971.88,3,0.2,109.3365
23-12-2014,Standard Class,SR-20425,Home Office,Tuscaloosa,Alabama,AL,South,Furniture,Chairs,141.96,2,0,35.49
23-12-2014,Second Class,AG-10330,Consumer,Mesa,Arizona,AZ,West,Furniture,Tables,182.55,2,0.5,-135.087
09-10-2011,Standard Class,BP-11095,Corporate,Jacksonville,North Carolina,NC,South,Office Supplies,Paper,88.768,2,0.2,31.0688
10-12-2012,Standard Class,JW-16075,Consumer,Chicago,Illinois,IL,Central,Office Supplies,Appliances,53.088,7,0.8,-108.8304
25-12-2012,Second Class,LH-16900,Consumer,Columbus,Georgia,GA,South,Furniture,Furnishings,275.88,6,0,46.8996
25-12-2012,Second Class,LH-16900,Consumer,Columbus,Georgia,GA,South,Office Supplies,Binders,157.9,5,0,74.213
30-04-2014,Standard Class,KT-16480,Consumer,Orange,New Jersey,NJ,East,Office Supplies,Labels,4.91,1,0,2.4059
29-03-2013,Second Class,CC-12220,Consumer,Los Angeles,California,CA,West,Office Supplies,Storage,87.92,4,0,0.8792
29-03-2013,Second Class,CC-12220,Consumer,Los Angeles,California,CA,West,Office Supplies,Paper,5.98,1,0,2.9302
13-05-2012,Second Class,BF-11170,Home Office,Chicago,Illinois,IL,Central,Technology,Phones,222.384,2,0.2,16.6788
13-05-2012,Second Class,BF-11170,Home Office,Chicago,Illinois,IL,Central,Office Supplies,Fasteners,16,4,0.2,5.6
04-07-2011,Standard Class,MS-17770,Consumer,Richmond,Virginia,VA,South,Office Supplies,Paper,21.84,3,0,10.92
04-07-2011,Standard Class,MS-17770,Consumer,Richmond,Virginia,VA,South,Office Supplies,Binders,15.6,5,0,7.644
22-04-2011,Second Class,AH-10030,Corporate,Troy,New York,NY,East,Office Supplies,Envelopes,247.84,8,0,121.4416
22-04-2011,Second Class,AH-10030,Corporate,Troy,New York,NY,East,Office Supplies,Binders,9.912,3,0.2,3.3453
20-09-2013,First Class,CK-12595,Consumer,Providence,Rhode Island,RI,East,Office Supplies,Storage,69.52,2,0,17.38
22-07-2011,Second Class,NP-18325,Consumer,San Francisco,California,CA,West,Office Supplies,Art,11.52,4,0,3.2256
22-07-2011,Second Class,NP-18325,Consumer,San Francisco,California,CA,West,Furniture,Chairs,717.72,3,0.2,71.772
22-07-2011,Second Class,NP-18325,Consumer,San Francisco,California,CA,West,Office Supplies,Storage,236.5,10,0,68.585
22-07-2011,Second Class,NP-18325,Consumer,San Francisco,California,CA,West,Furniture,Tables,170.352,3,0.2,19.1646
09-10-2014,Standard Class,GM-14440,Consumer,New York City,New York,NY,East,Furniture,Chairs,145.764,2,0.1,3.2392
26-04-2014,Second Class,SG-20605,Consumer,San Francisco,California,CA,West,Technology,Accessories,107.97,3,0,22.6737
27-03-2014,Standard Class,HK-14890,Corporate,Houston,Texas,TX,Central,Technology,Accessories,143.96,5,0.2,1.7995
27-03-2014,Standard Class,HK-14890,Corporate,Houston,Texas,TX,Central,Technology,Copiers,2399.96,5,0.2,569.9905
27-03-2014,Standard Class,HK-14890,Corporate,Houston,Texas,TX,Central,Office Supplies,Paper,74.352,3,0.2,23.235
27-03-2014,Standard Class,HK-14890,Corporate,Houston,Texas,TX,Central,Office Supplies,Appliances,87.168,8,0.8,-226.6368
27-03-2014,Standard Class,HK-14890,Corporate,Houston,Texas,TX,Central,Office Supplies,Storage,32.232,3,0.2,2.4174
05-05-2014,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,2.202,2,0.7,-1.5414
05-05-2014,Standard Class,MY-18295,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,9.396,3,0.7,-7.5168
15-11-2013,Standard Class,RC-19960,Consumer,Baltimore,Maryland,MD,East,Technology,Phones,89.97,3,0,25.1916
07-01-2011,First Class,JO-15145,Corporate,Athens,Georgia,GA,South,Office Supplies,Art,12.78,3,0,5.2398
28-12-2013,Second Class,MW-18220,Consumer,Lancaster,Ohio,OH,East,Technology,Accessories,40,2,0.2,0.5
01-05-2014,Standard Class,NZ-18565,Home Office,Los Angeles,California,CA,West,Office Supplies,Binders,23.24,5,0.2,7.553
22-04-2014,First Class,JM-15250,Consumer,Baltimore,Maryland,MD,East,Furniture,Chairs,908.82,9,0,227.205
18-08-2014,Standard Class,ED-13885,Home Office,Houston,Texas,TX,Central,Office Supplies,Supplies,5.552,2,0.2,-1.041
18-08-2014,Standard Class,ED-13885,Home Office,Houston,Texas,TX,Central,Office Supplies,Art,8.016,3,0.2,1.002
18-08-2014,Standard Class,ED-13885,Home Office,Houston,Texas,TX,Central,Furniture,Chairs,74.592,4,0.3,-2.1312
18-08-2014,Standard Class,ED-13885,Home Office,Houston,Texas,TX,Central,Furniture,Furnishings,16.784,2,0.6,-22.2388
18-08-2014,Standard Class,ED-13885,Home Office,Houston,Texas,TX,Central,Office Supplies,Appliances,38.864,4,0.8,-99.1032
13-11-2013,First Class,DW-13480,Home Office,San Diego,California,CA,West,Technology,Phones,203.976,3,0.2,25.497
13-11-2013,First Class,DW-13480,Home Office,San Diego,California,CA,West,Furniture,Tables,674.352,3,0.2,-8.4294
02-10-2013,Second Class,JK-15205,Consumer,Hialeah,Florida,FL,South,Office Supplies,Binders,5.388,4,0.7,-4.49
02-10-2013,Second Class,JK-15205,Consumer,Hialeah,Florida,FL,South,Office Supplies,Art,30.976,8,0.2,5.0336
12-02-2013,First Class,JS-15880,Consumer,Atlanta,Georgia,GA,South,Office Supplies,Storage,1350.12,6,0,175.5156
12-02-2013,First Class,JS-15880,Consumer,Atlanta,Georgia,GA,South,Office Supplies,Binders,15.92,4,0,7.4824
14-11-2013,Standard Class,PO-19180,Home Office,Seattle,Washington,WA,West,Furniture,Furnishings,19.54,2,0,7.2298
26-04-2011,Standard Class,MH-17290,Home Office,Los Angeles,California,CA,West,Office Supplies,Art,21.4,5,0,6.206
26-04-2011,Standard Class,MH-17290,Home Office,Los Angeles,California,CA,West,Office Supplies,Labels,12.6,2,0,5.796
11-08-2012,Standard Class,PO-19180,Home Office,New York City,New York,NY,East,Office Supplies,Art,11.96,2,0,3.1096
11-08-2012,Standard Class,PO-19180,Home Office,New York City,New York,NY,East,Technology,Phones,138,2,0,34.5
28-11-2013,Standard Class,HF-14995,Consumer,Fort Lauderdale,Florida,FL,South,Technology,Phones,116.76,1,0.2,14.595
28-11-2013,Standard Class,HF-14995,Consumer,Fort Lauderdale,Florida,FL,South,Furniture,Tables,331.023,7,0.45,-114.3534
29-10-2013,Same Day,VB-21745,Corporate,Rochester,New York,NY,East,Furniture,Furnishings,756.8,5,0,75.68
29-12-2011,Standard Class,MG-17890,Home Office,Saint Charles,Illinois,IL,Central,Furniture,Furnishings,8.736,3,0.6,-4.8048
10-09-2012,Standard Class,BO-11425,Consumer,New York City,New York,NY,East,Office Supplies,Art,6.08,2,0,2.0672
03-10-2014,Standard Class,CM-12115,Consumer,San Francisco,California,CA,West,Furniture,Furnishings,17.46,2,0,5.9364
03-10-2014,Standard Class,CM-12115,Consumer,San Francisco,California,CA,West,Technology,Machines,369.16,11,0.2,32.3015
12-09-2013,First Class,LC-16930,Corporate,Phoenix,Arizona,AZ,West,Office Supplies,Art,2.912,2,0.2,0.91
12-09-2013,First Class,LC-16930,Corporate,Phoenix,Arizona,AZ,West,Office Supplies,Paper,20.736,4,0.2,7.2576
12-09-2013,First Class,LC-16930,Corporate,Phoenix,Arizona,AZ,West,Office Supplies,Paper,9.568,2,0.2,2.99
03-06-2013,Standard Class,EH-13765,Corporate,Seattle,Washington,WA,West,Office Supplies,Paper,30.18,3,0,13.8828
03-06-2013,Standard Class,EH-13765,Corporate,Seattle,Washington,WA,West,Office Supplies,Binders,51.648,12,0.2,18.7224
03-06-2013,Standard Class,EH-13765,Corporate,Seattle,Washington,WA,West,Office Supplies,Binders,11.232,3,0.2,3.9312
16-10-2014,Standard Class,MC-17275,Consumer,Camarillo,California,CA,West,Office Supplies,Labels,14.73,3,0,7.2177
27-09-2012,Second Class,HW-14935,Corporate,Detroit,Michigan,MI,Central,Office Supplies,Art,16.4,5,0,4.756
27-09-2012,Second Class,HW-14935,Corporate,Detroit,Michigan,MI,Central,Office Supplies,Paper,25.92,4,0,12.4416
03-05-2012,First Class,LC-16870,Consumer,San Francisco,California,CA,West,Office Supplies,Art,8.82,3,0,2.5578
03-05-2012,First Class,LC-16870,Consumer,San Francisco,California,CA,West,Office Supplies,Binders,62.496,2,0.2,21.8736
03-05-2012,First Class,LC-16870,Consumer,San Francisco,California,CA,West,Technology,Accessories,339.96,4,0,122.3856
03-05-2012,First Class,LC-16870,Consumer,San Francisco,California,CA,West,Office Supplies,Binders,49.568,2,0.2,17.3488
10-01-2014,Standard Class,BP-11290,Consumer,Philadelphia,Pennsylvania,PA,East,Office Supplies,Binders,274.491,3,0.7,-228.7425
28-01-2014,Standard Class,TG-21310,Consumer,New York City,New York,NY,East,Technology,Phones,137.94,3,0,35.8644
03-09-2014,Standard Class,MC-18100,Consumer,Chicago,Illinois,IL,Central,Technology,Accessories,40.68,3,0.2,-7.119
15-07-2013,Standard Class,RB-19360,Consumer,San Francisco,California,CA,West,Technology,Phones,110.376,3,0.2,12.4173
15-07-2013,Standard Class,RB-19360,Consumer,San Francisco,California,CA,West,Office Supplies,Appliances,151.62,7,0,50.0346
15-07-2013,Standard Class,RB-19360,Consumer,San Francisco,California,CA,West,Furniture,Furnishings,30.8,4,0,10.164
25-02-2014,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Paper,123.92,5,0.2,38.725
25-02-2014,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,PA,East,Technology,Accessories,1319.8,5,0.2,214.4675
20-07-2011,First Class,RD-19720,Consumer,San Francisco,California,CA,West,Office Supplies,Binders,89.712,6,0.2,30.2778
20-07-2011,First Class,RD-19720,Consumer,San Francisco,California,CA,West,Office Supplies,Paper,22.83,3,0,10.7301
14-03-2014,First Class,SC-20380,Consumer,Fairfield,Connecticut,CT,East,Office Supplies,Binders,30.88,2,0,15.44
14-03-2014,First Class,SC-20380,Consumer,Fairfield,Connecticut,CT,East,Office Supplies,Appliances,465.16,2,0,120.9416
14-03-2014,First Class,SC-20380,Consumer,Fairfield,Connecticut,CT,East,Office Supplies,Paper,27.12,4,0,12.4752
09-03-2013,Standard Class,GB-14575,Consumer,New York City,New York,NY,East,Furniture,Furnishings,113.6,8,0,44.304
09-03-2013,Standard Class,GB-14575,Consumer,New York City,New York,NY,East,Office Supplies,Paper,12.96,2,0,6.3504
09-03-2013,Standard Class,GB-14575,Consumer,New York City,New York,NY,East,Office Supplies,Binders,69.456,2,0.2,22.5732
07-12-2011,First Class,FP-14320,Consumer,Los Angeles,California,CA,West,Office Supplies,Art,8.64,3,0,2.4192
11-07-2013,Same Day,EA-14035,Corporate,Philadelphia,Pennsylvania,PA,East,Technology,Machines,341.991,3,0.7,-319.1916
25-12-2013,Standard Class,SC-20305,Consumer,San Jose,California,CA,West,Furniture,Furnishings,43.96,7,0,18.4632
25-12-2013,Standard Class,SC-20305,Consumer,San Jose,California,CA,West,Office Supplies,Envelopes,39.76,7,0,18.6872
24-04-2014,Second Class,JF-15355,Consumer,Pasadena,California,CA,West,Furniture,Furnishings,66.36,7,0,26.544
24-04-2014,Second Class,JF-15355,Consumer,Pasadena,California,CA,West,Office Supplies,Binders,92.88,6,0.2,30.186
24-04-2014,Second Class,JF-15355,Consumer,Pasadena,California,CA,West,Furniture,Furnishings,24.14,2,0,7.9662
18-08-2014,Second Class,TP-21415,Consumer,Philadelphia,Pennsylvania,PA,East,Furniture,Chairs,4416.174,9,0.3,-630.882
23-05-2014,First Class,RL-19615,Consumer,Los Angeles,California,CA,West,Office Supplies,Art,49.56,7,0,18.8328
10-02-2014,Standard Class,SB-20170,Consumer,Los Angeles,California,CA,West,Office Supplies,Storage,354.9,5,0,17.745
03-03-2011,Standard Class,JS-15595,Corporate,Columbus,Ohio,OH,East,Office Supplies,Labels,15.12,3,0.2,4.914
03-03-2011,Standard Class,JS-15595,Corporate,Columbus,Ohio,OH,East,Furniture,Bookcases,302.45,5,0.5,-199.617
03-03-2011,Standard Class,JS-15595,Corporate,Columbus,Ohio,OH,East,Office Supplies,Storage,44.672,8,0.2,-10.0512
04-06-2012,Second Class,BP-11155,Consumer,Los Angeles,California,CA,West,Technology,Accessories,119.98,2,0,35.994
04-06-2012,Second Class,BP-11155,Consumer,Los Angeles,California,CA,West,Technology,Accessories,989.97,3,0,395.988
28-08-2013,Standard Class,EM-13825,Corporate,Hollywood,Florida,FL,South,Office Supplies,Labels,9.216,4,0.2,3.3408
13-09-2013,Standard Class,SC-20695,Corporate,Roseville,Michigan,MI,Central,Office Supplies,Paper,68.52,3,0,31.5192
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Appliances,364.74,3,0,109.422
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Furniture,Furnishings,47.4,5,0,21.33
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Storage,49.76,4,0,13.9328
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Art,5.56,2,0,1.4456
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Paper,629.1,6,0,301.968
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Art,14.7,5,0,3.969
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Office Supplies,Paper,45.36,7,0,21.7728
31-05-2013,Standard Class,EM-14140,Home Office,Superior,Wisconsin,WI,Central,Technology,Phones,125.99,1,0,35.2772
11-06-2014,Second Class,GZ-14545,Corporate,Thousand Oaks,California,CA,West,Office Supplies,Art,14.7,7,0,4.116
23-10-2014,Standard Class,ML-17395,Corporate,Philadelphia,Pennsylvania,PA,East,Technology,Phones,32.7,5,0.4,-6.54
23-10-2014,Standard Class,ML-17395,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Envelopes,31.68,4,0.2,11.088
14-06-2014,Standard Class,PG-18895,Consumer,Springfield,Virginia,VA,South,Office Supplies,Art,181.86,7,0,50.9208
23-11-2011,Second Class,DK-12835,Corporate,Houston,Texas,TX,Central,Furniture,Chairs,155.372,2,0.3,-35.5136
17-08-2014,Same Day,SJ-20215,Consumer,Columbia,Tennessee,TN,South,Office Supplies,Binders,13.428,3,0.7,-11.19
17-08-2014,Same Day,SJ-20215,Consumer,Columbia,Tennessee,TN,South,Office Supplies,Storage,67.136,4,0.2,-0.8392
14-01-2013,Standard Class,AG-10675,Consumer,Concord,North Carolina,NC,South,Office Supplies,Paper,89.568,2,0.2,32.4684
14-01-2013,Standard Class,AG-10675,Consumer,Concord,North Carolina,NC,South,Furniture,Furnishings,315.776,8,0.2,31.5776
17-09-2013,Standard Class,KD-16495,Corporate,San Jose,California,CA,West,Furniture,Bookcases,273.666,2,0.15,-12.8784
17-09-2013,Standard Class,KD-16495,Corporate,San Jose,California,CA,West,Office Supplies,Appliances,17.48,4,0,4.5448
11-10-2013,Standard Class,EB-13975,Corporate,Greensboro,North Carolina,NC,South,Office Supplies,Supplies,20.608,2,0.2,-4.3792
11-10-2013,Standard Class,EB-13975,Corporate,Greensboro,North Carolina,NC,South,Office Supplies,Binders,4.095,3,0.7,-2.73
13-11-2012,Standard Class,AW-10930,Home Office,Helena,Montana,MT,West,Technology,Phones,339.96,5,0.2,42.495
13-11-2012,Standard Class,AW-10930,Home Office,Helena,Montana,MT,West,Furniture,Furnishings,63.98,7,0,21.7532
02-11-2011,Standard Class,JK-16120,Home Office,Fort Lauderdale,Florida,FL,South,Technology,Accessories,799.92,10,0.2,239.976
20-07-2013,First Class,TC-21535,Home Office,San Francisco,California,CA,West,Technology,Phones,35.984,2,0.2,4.498
20-07-2013,First Class,TC-21535,Home Office,San Francisco,California,CA,West,Technology,Accessories,389.97,3,0,132.5898
15-05-2013,Same Day,TH-21235,Corporate,Yuma,Arizona,AZ,West,Technology,Accessories,185.528,7,0.2,48.7011
21-02-2012,Standard Class,PW-19240,Consumer,Columbia,Maryland,MD,East,Office Supplies,Binders,2541.98,2,0,1270.99
17-10-2014,Standard Class,GH-14410,Home Office,Yuma,Arizona,AZ,West,Technology,Machines,599.985,5,0.7,-479.988
23-06-2014,Standard Class,JK-15730,Consumer,Chicago,Illinois,IL,Central,Office Supplies,Binders,3.036,3,0.8,-5.0094
10-09-2014,Standard Class,LC-17140,Consumer,Cleveland,Ohio,OH,East,Office Supplies,Art,25.92,5,0.2,3.888
10-09-2014,Standard Class,LC-17140,Consumer,Cleveland,Ohio,OH,East,Furniture,Furnishings,66.112,2,0.2,-9.0904
15-10-2014,Standard Class,BK-11260,Consumer,San Francisco,California,CA,West,Technology,Accessories,46.36,4,0,15.2988
21-06-2013,Standard Class,BS-11365,Corporate,Oklahoma City,Oklahoma,OK,Central,Technology,Accessories,6.9,1,0,0.552
21-06-2013,Standard Class,BS-11365,Corporate,Oklahoma City,Oklahoma,OK,Central,Furniture,Furnishings,57.69,3,0,23.6529
02-09-2011,Standard Class,AG-10525,Corporate,Houston,Texas,TX,Central,Technology,Machines,559.71,3,0.4,-121.2705
30-01-2013,First Class,SC-20725,Consumer,San Francisco,California,CA,West,Office Supplies,Storage,305.01,9,0,76.2525
30-01-2013,First Class,SC-20725,Consumer,San Francisco,California,CA,West,Office Supplies,Binders,50.784,2,0.2,17.7744
30-01-2013,First Class,SC-20725,Consumer,San Francisco,California,CA,West,Office Supplies,Labels,26.01,9,0,12.2247
05-12-2014,Standard Class,LR-16915,Consumer,Nashville,Tennessee,TN,South,Technology,Machines,649,2,0.5,-272.58
23-01-2013,Standard Class,CB-12415,Consumer,Los Angeles,California,CA,West,Furniture,Furnishings,59.99,7,0,21.5964
26-05-2012,Standard Class,RD-19900,Consumer,Bellevue,Washington,WA,West,Furniture,Furnishings,20.24,1,0,7.8936
04-05-2011,First Class,NC-18340,Consumer,Houston,Texas,TX,Central,Office Supplies,Art,37.84,2,0.2,2.838
04-05-2011,First Class,NC-18340,Consumer,Houston,Texas,TX,Central,Office Supplies,Fasteners,5.472,6,0.2,1.8468
10-02-2012,Second Class,NB-18655,Corporate,Philadelphia,Pennsylvania,PA,East,Office Supplies,Storage,77.24,5,0.2,7.724
18-11-2011,First Class,JK-15730,Consumer,Des Plaines,Illinois,IL,Central,Furniture,Tables,292.1,4,0.5,-175.26
18-11-2011,First Class,JK-15730,Consumer,Des Plaines,Illinois,IL,Central,Furniture,Furnishings,8.544,2,0.6,-7.476
18-11-2011,First Class,JK-15730,Consumer,Des Plaines,Illinois,IL,Central,Furniture,Bookcases,424.116,6,0.3,-30.294
18-11-2011,First Class,JK-15730,Consumer,Des Plaines,Illinois,IL,Central,Office Supplies,Binders,2.892,3,0.8,-4.9164
18-11-2011,First Class,JK-15730,Consumer,Des Plaines,Illinois,IL,Central,Office Supplies,Storage,381.72,5,0.2,-66.801
05-09-2014,Standard Class,DO-13645,Consumer,Boynton Beach,Florida,FL,South,Furniture,Chairs,97.184,2,0.2,6.074
05-09-2014,Standard Class,DO-13645,Consumer,Boynton Beach,Florida,FL,South,Office Supplies,Paper,10.368,2,0.2,3.6288
29-03-2011,Standard Class,MG-18145,Consumer,Plano,Texas,TX,Central,Furniture,Tables,890.841,3,0.3,-152.7156
06-11-2013,Second Class,LH-17155,Consumer,San Jose,California,CA,West,Technology,Accessories,72,4,0,12.96
06-11-2013,Second Class,LH-17155,Consumer,San Jose,California,CA,West,Furniture,Chairs,113.888,2,0.2,9.9652
06-11-2013,Second Class,LH-17155,Consumer,San Jose,California,CA,West,Office Supplies,Envelopes,158.13,3,0,77.4837
11-06-2014,Second Class,MM-18280,Corporate,New York City,New York,NY,East,Office Supplies,Fasteners,14.13,3,0,0.7065
10-08-2012,Standard Class,BD-11320,Consumer,Detroit,Michigan,MI,Central,Office Supplies,Binders,64.75,5,0,29.1375
09-10-2012,Standard Class,SC-20575,Consumer,Miami,Florida,FL,South,Office Supplies,Binders,1.872,2,0.7,-1.3104
09-10-2012,Standard Class,SC-20575,Consumer,Miami,Florida,FL,South,Office Supplies,Binders,11.214,2,0.7,-8.5974
09-10-2012,Standard Class,SC-20575,Consumer,Miami,Florida,FL,South,Office Supplies,Art,37.376,8,0.2,7.4752
